movie_id,title,tags
174311,All Is Bright,Comedy Drama christmas tree salesman french canadian
12602,The Torture Chamber of Dr. Sadism,Mystery Horror History snake cut-off arm pit revitalization descendant count surrealism
153795,Straight A's,Comedy Drama brother brother relationship drug addiction sister-in-law
17768,A Funny Thing Happened on the Way to the Forum,Comedy Music virgin ancient rome freedom sondheim slave based on stage musical slave owner
13516,Slacker Uprising,Documentary presidential elections
98549,The Legend of Hell's Gate: An American Conspiracy,Action Adventure History Western based on real events
312793,The Walking Deceased,Science Fiction Comedy spoof zombie
309919,The Curse of Downers Grove,Thriller Mystery Horror Drama self-defense car mechanic graduation high school shooting party murder curse blood teenager attempted rape aftercreditsstinger
299553,Shark Lake,Thriller lake shark attack
21309,River's Edge,Crime Drama sex police friends murder
32235,Northfork,Fantasy Drama Science Fiction
329540,The Marine 4: Moving Target,Thriller Action
26388,Buried,Drama Thriller Mystery isolation coffin race against time buried alive survival terrorism danger cell phone desert psychological aftercreditsstinger captivity chases and races mind and soul confined
49020,Submarine,Drama Comedy Romance beach wales friendship bullying teenage girl loss of virginity
159037,The Square,Documentary Drama History woman director
12838,One to Another,Drama france musician investigation sadomasochism independent film relationship incest bisexual
157293,ABCD (Any Body Can Dance),Drama Music underdog competition dance musical drama
14048,Man on Wire,Thriller Documentary Crime History judge juggler passion reality street artist jail independent film fame hiding tower
356987,Abandoned,Drama Thriller supervivencia
295886,Brotherly Love,Drama
38358,The Last Exorcism,Horror Drama Thriller exorcism fraud evil spirit human sacrifice mockumentary preacher satanic ritual found footage satanic cult
33511,Nowhere Boy,Drama musician musical biography teenager dark past hit by a car new brighton england woman director 1950s aspiring musician
702,A Streetcar Named Desire,Drama southern usa rape sister sister relationship loss of sense of reality brother-in-law violent husband new orleans middle aged woman brother-in-law sister-in-law relationship light bulb expectant father off screen rape
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Drama Comedy War usa president general cold war strategic air command nuclear missile war room bomber pilot nuclear weapons ex nazi doomsday device absurdism
542,The Crime of Padre Amaro,Drama Romance heart attack drug traffic drug crime mexican province celibacy priest pregnancy catholicism new mexican cinema
84175,Beasts of the Southern Wild,Drama Fantasy refugee camp hurricane fantasy flooding global warming drama bayou crab storm celebration auroch tough love defrost levee prehistoric creature lost mother melting ice caps shrimp salt water explosives crawfish shrimping submerged grits african american child wild man
1705,Battle for the Planet of the Apes,Action Science Fiction post-apocalyptic dystopia ape
62677,Songcatcher,Drama Music musical independent film woman director
50875,Higher Ground,Drama Thriller baby wife husband relationship christian faith independent film evangelical christianity woman director
260778,Vaalu,Comedy Romance teenage love
58492,The Greatest Movie Ever Sold,Comedy Documentary comedian comedy duringcreditsstinger
44562,Ed and His Dead Mother,Comedy chainsaw macabre uncle nephew relationship
37232,Travellers and Magicians,Adventure Drama Foreign illusion independent film bhutan story in story weaver storytelling
4929,Hang 'em High,Western prison judge marshal death penalty oklahoma widow cattle drive hanging law man lynching search party
36334,Deadline - U.S.A.,Crime Drama
9783,Sublime,Horror Thriller nurse psychology suspense blood hospital
386826,A Beginner's Guide to Snuff,Thriller Comedy Horror snuff
205126,Independence Daysaster,Action Science Fiction ufo extraterrestrial spaceship alien
98557,Dysfunctional Friends,Comedy Romance
104,Run Lola Run,Action Drama Thriller berlin casino nun red hair running homeless person supermarket ambulance subway daughter money fate
10894,May,Drama Horror Thriller Romance difficult childhood psychoterror murder loneliness artificial
246449,Against the Wild,"Adventure Family cave plane wreck salmon bears northern canada wolves alaskan malamute dove ""family-approved"""
32579,Under the Same Moon,Drama independent film woman director
1688,Conquest of the Planet of the Apes,Action Science Fiction circus pet human being dystopia insurrection army ape
1999,In the Bedroom,Drama Thriller age difference fishing arbitrary law conductor ex husband single independent film
43947,I Spit on Your Grave,Thriller Crime Horror rape fondling revenge writer strangulation female writer garden shears rape and revenge
24066,"Happy, Texas",Comedy Crime small town texas con man fraud independent film mistaken identity in the closet fish out of water escaped convict stolen identity small town sheriff ruse beauty pageant confidence man small town thieves gender stereotypes gay couple
9709,My Summer of Love,Drama Thriller Romance england brother sister relationship becoming an adult northern england female friendship moped lesbian relationship homosexuality summer tomboy lgbt
191714,The Lunchbox,Drama Romance
25312,Yes,Drama Romance woman director
34106,You Can't Take It With You,Comedy Romance monopoly tycoon house love friends eccentric secretary free spirit rich snob stenographer
11426,From Here to Eternity,War Drama Romance hawaii harassment pearl harbor bombing military life army base
13909,She Wore a Yellow Ribbon,Western captain fort retirement attack cavalry
206284,Grace Unplugged,Drama Music christian
27455,Foolish,Comedy Drama independent film sexual humor drug humor
66468,N-Secure,Drama Crime Thriller
7973,Caramel,Drama Comedy Romance women hairdresser sister sister relationship new love unexpected happiness virgin beauty dressmaker cosmetics and hygiene strafzettel wedding police officer existence woman director
283686,Out of the Dark,Thriller Horror
15976,The Bubble,Drama Romance gay
592,The Conversation,Crime Drama Mystery san francisco paranoia audio tape wiretap shadowing
74084,Dil Jo Bhi Kahey...,Romance
1651,Mississippi Mermaid,Crime Drama Romance exotic island secret love of one's life plantation marriage mail order bride french noir
25428,I Love Your Work,Drama Mystery
298584,Cabin Fever,Horror vacation remake woods burned alive murder gore marijuana blood teenager cabin in the woods disease dog flesh eating virus
10758,Waitress,Comedy waitress unwillingly pregnant woman director
11690,Bloodsport,Action martial arts biography sport sensei mixed martial arts hong kong
3083,Mr. Smith Goes to Washington,Comedy Drama corruption washington d.c. senate senator governor politician camp conservative usa politics political drama
9344,Kids,Drama Crime puberty first time
10707,The Squid and the Whale,Comedy Drama childhood memory uniform independent film private tryst
15647,Kissing Jessica Stein,Comedy jew based on play independent film gay relationship lesbian bisexual bisexual woman
308529,Kickboxer: Vengeance,Action Drama martial arts kickboxing martial arts tournament reboot thai boxing
4174,Spellbound,Drama Mystery Thriller amnesia insane asylum suspense
20156,Exotica,Drama Mystery secret nightclub pet shop independent film unhappiness
9464,Buffalo '66,Romance Comedy Crime Drama prison gambling compulsive gambling
49018,Insidious,Horror Thriller medium evil spirit house warming aftercreditsstinger
13820,Repo Man,Comedy Crime Science Fiction Thriller california cocaine future punk theory music police cult rocker ufo surrealism alien independent film conspiracy torture scientist violence killer cult film repossession
18079,Nine Queens,Crime Drama Thriller hotel con man stamp police partner money scam grifter convenience store swindle rare stamps
127918,The Gatekeepers,Documentary israel army intelligence agency shin bet
17113,The Ballad of Jack and Rose,Drama female nudity runaway commune egg independent film arson incest illness environmentalism diabetic face slap peeping tom scythe woman director
129139,The To Do List,Comedy Romance sex sexuality irony sarcasm naivety black humor swimming pool teenage girl sexual humor summer love interest summer vacation father daughter relationship attraction high school student teenage sexuality clumsiness lifeguard immaturity awkwardness list woman director public pool female sexuality virginity 1990s
507,Killing Zoe,Action Crime Drama Thriller paris prostitute robbery drug abuse aids bank jazz hostage night life kidnapping vault junkie bank robber heroin friendship murder independent film pistol violence drug bank robbery illegal prostitution hoodlum
4012,The Believer,Drama bomb jewry world war ii jewish life jew synagogue anti semitism independent film bomb planting
14054,Snow Angels,Drama Romance suicide depression small town family relationships young love
323271,Unsullied,Thriller Action Horror
10972,Session 9,Horror Mystery schizophrenia lunatic asylum psychology relation coin tape recorder pot smoking cell phone walkie talkie security guard asbestos multiple personality tunnel lobotomy hazmat suit
13066,I Want Someone to Eat Cheese With,Comedy Romance independent film
66025,Mooz-lum,Drama independent film
11908,Hatchet,Comedy Horror new orleans alligator male friendship ax swampf serial killer
3082,Modern Times,Drama Comedy factory ambulance invention tramp great depression industrial revolution slapstick machine pardon guilty
39541,Stolen Summer,Drama Family Comedy
1961,My Name Is Bruce,Comedy Horror parody parallel world
51820,The Salon,Comedy independent film
291362,Road Hard,Comedy road trip stand-up comedy romantic comedy travel
30082,Forty Shades of Blue,Drama Romance independent film
72913,Amigo,Drama History War ambush rebel rain village arrest friendship gun battle soldier american
23963,Pontypool,Horror Mystery Science Fiction disc jockey radio station winter survival zombie fear ontario canada radio broadcast talk radio zombie apocalypse trapped in building
29406,Trucker,Drama california sex bar motel highway reunion cancer independent film violence anger divorcee drunk trucker americana traffic
361505,Me You and Five Bucks,Romance Comedy Drama
104755,The Lords of Salem,Horror Thriller witch coven salem massachusetts satanic
253306,Housebound,Horror Comedy Thriller haunted house father-in-law superstition house arrest basement mystery plot twist exploding head security guard garden shears dentures home detention
29595,Wal-Mart: The High Cost of Low Price,Documentary usa capitalism department store protest community middle class big business retail trade consumerism business economics corporation walmart
46729,Fetching Cody,Comedy Drama Fantasy Romance Science Fiction independent film
294600,Last I Heard,Drama Comedy
137347,Closer to the Moon,Comedy Drama bank robbery
290370,Mutant World,Science Fiction winter mutant post-apocalyptic dystopia meteor politics of scarcity
426469,Growing Up Smith,Comedy Family Drama
356841,Checkmate,Thriller Action Crime
301325,#Horror,Drama Mystery Horror Thriller
347755,Wind Walkers,Action Horror Thriller
408,Snow White and the Seven Dwarfs,Fantasy Animation Family poison witch becoming an adult sadness queen attempted murder dying and death appearance princess candlelight vigil snow white
44413,The Holy Girl,Drama Foreign hotel teenage girl doctor woman director spanish movie
39209,Shalako,Western native american gunfighter hunting party
48463,Incident at Loch Ness,Adventure Comedy Horror
394047,The Dog Lover,Drama undercover dog animal welfare animal rights organization puppy mill animal rescues college intern
312791,GirlHouse,Horror Thriller female nudity sex shower sauna nudity security camera house webcam website murder lesbian masked killer slasher undressing violence home invasion masked man internet chat sex scene internet porn security guard disfigured face porn actress skirt college student rubber mask
266034,The Blue Room,Drama Crime Thriller murder suspense love affair police interrogation murder trial
280381,House at the End of the Drive,Thriller Horror ghost story
268,Batman,Family Adventure Comedy Science Fiction Crime submarine dc comics missile shark attack rescue shark shark repelent black cat super powers
2661,Batman,Family Adventure Comedy Science Fiction Crime submarine dc comics missile shark attack rescue shark shark repelent black cat super powers
100,"Lock, Stock and Two Smoking Barrels",Comedy Crime ambush alcohol shotgun tea joint machismo cocktail rifle marijuana cockney accent pot smoking hatchet antique cardsharp anger carjacking piano strip show high stakes
218500,The Ballad of Gregorio Cortez,Western
309,The Celebration,Drama suicide father son relationship child abuse sexual abuse depression parents kids relationship secret birthday twin sister hotelier country house daughter dogme 95 family reunion lecture child
27845,Trees Lounge,Comedy Drama bar alcoholism independent film drinking
25784,Journey from the Fall,Drama vietnam independent film
52790,The Basket,Drama
100275,Eddie: The Sleepwalking Cannibal,Horror Comedy cannibal sleepwalking art teacher
295914,Queen of the Mountains,Drama Action biography
42033,Def-Con 4,Science Fiction post-apocalyptic dystopia canuxploitation
19187,The Hebrew Hammer,Action Comedy independent film
46415,Neal 'n' Nikki,Comedy Romance musical
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,Comedy duringcreditsstinger
27588,Forget Me Not,Drama Horror Romance independent film
223,Rebecca,Drama Mystery monte carlo based on novel age difference secret obsession bride cornwall love suspense rural setting devotion housekeeper death estate costume party film noir second wife
9725,Friday the 13th Part 2,Horror Thriller camping summer camp gore slasher b horror brisbane queensland
28580,The Lost Weekend,Drama desperation weekend delirium addiction alcoholism writer alcoholic bats suicidal thoughts low self esteem film noir paranoid
23730,C.H.U.D.,Horror Science Fiction monster mutant shower police blood splatter toxic independent film gore decapitation blood zombie new york city cannibal police detective flamethrower bum sewer police investigation nuclear waste hobo
84197,Filly Brown,Drama
46256,The Lion of Judah,Adventure Animation Comedy Family palm sunday jerusalem judah bethlehem judah
19997,Niagara,Crime Drama Thriller clock tower infidelity self-defense waterfall delirium murder morgue tour guide fear pursuit hitchcockian screaming unconsciousness film noir adultress
43266,How Green Was My Valley,Drama wales rural setting coal mining
278316,Da Sweet Blood of Jesus,Thriller Comedy Romance
1412,"Sex, Lies, and Videotape",Drama sexual obsession sex sexuality camcorder spanner orgasm videoband longing safe sex interview voyeurism
176,Saw,Horror Mystery Crime shotgun based on short film sadist pistol chained bludgeoning game of death
39939,Super Troopers,Comedy Crime Mystery alcohol radio police chief highway cops broken lizard marijuana drug humor police corruption aftercreditsstinger duringcreditsstinger shenanigans
357834,The Algerian,
215924,The Amazing Catfish,Comedy Drama woman director
480,Monsoon Wedding,Comedy Drama Romance child abuse adultery arranged marriage bollywood wedding woman director wedding arranger class system
14295,You Can Count on Me,Drama Romance independent film
11219,The Trouble with Harry,Comedy Mystery Thriller small town chase wife leave murder suspense female corpse
20770,But I'm a Cheerleader,Comedy coming out cheerleader homosexuality independent film lesbian lesbian interest woman director
176124,Home Run,Drama baseball
500,Reservoir Dogs,Crime Thriller traitor jewelry psychopath thief heist betrayal mystery escape gang plan gone wrong warehouse ensemble cast all male cast told in flashback heist gone wrong foreshadowing rendezvous iconic set in one room uneasy alliance rag tag group
60400,The Blue Bird,Drama Family Fantasy bird
429,"The Good, the Bad and the Ugly",Western bounty hunter refugee gold anti hero gallows hitman army outlaw shootout moral ambiguity spaghetti western
310569,The Second Mother,Drama brazilian brazil pool mother daughter relationship architecture class differences housekeeper woman director
98369,Blue Like Jazz,Drama Comedy book store
114065,Down & Out With The Dolls,Comedy Music
89750,"Pink Ribbons, Inc.",Documentary marketing breast cancer corporatism woman director
49951,Certifiably Jonathan,Comedy
86331,Desire,Drama Romance france female nudity sex sexuality love sexual fantasy romance unfaithfulness unsimulated sex prostitution female homosexuality couple desire lesbian sex explicit sex economic crisis sexual disorder erotic movie
355629,The Blade of Don Juan,Drama Comedy peru
16433,Grand Theft Parsons,Crime Comedy Drama Adventure 1970s rock star chase musician independent film
15544,Extreme Movie,Comedy
43884,The Charge of the Light Brigade,Action Adventure Drama War ambush british army fort invasion attack heroism massacre india cavalry tragic death epic battle crimea fiancée brothers brothers love same woman the light brigade horses british lancers society ball
107315,Below Zero,Thriller Horror screenwriter
137955,Crowsnest,
13064,Airborne,Action Adventure Comedy sport rollerblade
59917,Cotton Comes to Harlem,Action Adventure blaxploitation
157422,The Wicked Within,Horror
310933,Bleeding Hearts,Horror
7553,Waiting...,Comedy decision waiter hostess trainee gross out employer employee relationship speaking german glass pipe screaming
12877,Dead Man's Shoes,Drama Thriller Crime rage and hate brother revenge punishment home movie footage
39895,From a Whisper to a Scream,Comedy Horror civil war narration voodoo necrophilia anthology librarian freak show
102840,Sex With Strangers,Documentary
55616,Dracula: Pages from a Virgin's Diary,Horror dracula independent film
29697,Faith Like Potatoes,Drama christian film food
50037,Beyond the Black Rainbow,Fantasy Science Fiction Horror commune suspense mad doctor captive drugged aftercreditsstinger
94329,The Raid,Action Thriller Crime crime boss tenement high rise monitor tower block jakarta indonesia swat swat team
53502,The Dead Undead,Horror Science Fiction Action vampire zombie vanity project mad cow disease
202604,The Vatican Exorcisms,Horror Documentary Mystery exorcism
289,Casablanca,Drama Romance love triangle corruption spy resistance casablanca emigration visa patriotism nationalism concentration camp nazis war melodrama film noir
27374,Lake Mungo,Horror Thriller supernatural drama
26815,Rocket Singh: Salesman of the Year,Drama Comedy Romance ambition bollywood business india struggling career
811,Silent Running,Adventure Drama Science Fiction space marine sunlight plants space travel saturn biotope greenhouse dystopia space food robot space station
1366,Rocky,Drama underdog philadelphia transporter italo-american fight love of one's life publicity boxer independence boxing match training lovers surprise world champion amateur victory
244776,The Sleepwalker,Drama woman director young couple secluded family estate
5769,Tom Jones,Adventure Comedy History Romance from rags to riches tutor squire
277685,Unfriended,Horror Thriller computer bullying revenge internet teenager violence internet chat humiliation death extramarital affair vengeful ghost computer screen ghost one night found footage skype facebook blender
103,Taxi Driver,Crime Drama vietnam veteran taxi obsession drug dealer night shift vigilante alienation misanthrope shot to death illegal prostitution loner
11298,The Howling,Drama Horror insane asylum werewolf newswoman
646,Dr. No,Adventure Action Thriller london england england assassination spy casino exotic island card game space marine intelligence jamaica secret base secret mission baccarat secret organization secret intelligence service nuclear radiation villain secret agent atomic reactor
93856,Chernobyl Diaries,Horror Thriller radiation ukraine nuclear radiation tourist nuclear power plant stranded deserted town pripyat
9003,Hellraiser,Horror underworld seduction supernatural pinhead revenge undead demon puzzle box attic cenobites body horror
347126,God's Not Dead 2,Drama christian
10092,Cry_Wolf,Horror Thriller murder serial killer student rumor
10643,Godzilla 2000,Adventure Horror Action Science Fiction japan monster flying saucer godzilla city kaiju
46705,Blue Valentine,Drama Romance dancing nurse depression classroom bridge marriage truck love dysfunctional family children
546,Transamerica,Drama individual gay new york usa missionary father son relationship sexual identity transsexuality runaway sexual abuse waitress parents kids relationship drug addiction cocaine women's sexual identity hustler new identity motel therapist porn actor road trip independent film los angeles transgender stolen cars hitchhike
76487,The Devil Inside,Thriller Horror rome exorcism death demonic possession found footage
5722,Beyond the Valley of the Dolls,Comedy Drama Thriller pop pop star musical
39833,Love Me Tender,Drama Action Western Music Romance civil war
1781,An Inconvenient Truth,Documentary climate change greenhouse effect climate earth global warming politics truth crisis nature environment science audience
18712,Sands of Iwo Jima,Action Drama History War sergeant iwo jima
7944,Shine a Light,Documentary Music new york film director legend song public rolling stones rock guest music video music concert theatre milieu performance
171424,The Green Inferno,Action Adventure Horror Thriller chile gore jungle extreme violence cannibal south america
361475,Departure,Drama Romance Family gay
113947,The Sessions,Drama Romance Comedy cat virgin narration wheelchair graduation sexual arousal judaism power outage intimate catholic church sexual awakening male virgin woman crying sponge bath catholic priest jealous husband iron lung sex surrogate polio crying woman polio victim jewish man true life character gurney sexual pleasure pity sex jewish convert handicap sex sexual exploration naked woman thrift store
18570,"Food, Inc.",Documentary food industry monsanto organic food sustainable griculture corn
83860,October Baby,Drama adoption college
41469,Next Stop Wonderland,Comedy Drama Romance independent film
244772,The Skeleton Twins,Drama new york adultery confession brother sister relationship infidelity bisexuality rejection cowardice reunion death of father mother daughter relationship lesbian in the closet teacher student relationship mother son relationship lgbt gay lead character gay brother estrangement fraternal twins new ager twin synchronization
50837,Martha Marcy May Marlene,Drama Thriller sexual abuse cult boundary violations mumblegore
248774,Obvious Child,Comedy Romance independent film woman director
10183,Frozen River,Drama human trafficking woman director
159014,20 Feet from Stardom,Documentary Music
32456,Two Girls and a Guy,Drama Romance love revenge loft analingus actor
49963,Walking and Talking,Comedy Drama Romance independent film woman director
13508,Who Killed the Electric Car?,Documentary energy supply automobile industry independent film
22597,The Broken Hearts Club: A Romantic Comedy,Comedy Drama Romance gay roommate male friendship in vitro fertilisation romantic comedy lesbian relationship gay relationship gay interest
9707,Bubba Ho-tep,Comedy Horror Thriller Mystery Fantasy john f. kennedy elvis presley
37532,Slam,Drama independent film
26791,Brigham City,Crime Drama Mystery Thriller
56666,Fiza,Drama Foreign Romance suicide loss of brother laughing jihad love racial tension
8675,Orgazmo,Comedy pornography sex secret fight star superhero independent film wedding crime mormon woman director sidekick henchmen
13132,All the Real Girls,Drama Romance southern usa small town virgin independent film best friend
47686,Dream with the Fishes,Comedy independent film
46989,Blue Car,Drama independent film woman director
192132,Palo Alto,Drama high school soccer teenager older man younger woman relationship teenage sexuality woman director
24424,Ajami,Crime Drama
13198,Wristcutters: A Love Story,Comedy Drama Fantasy Romance independent film break-up ex-boyfriend ex-girlfriend relationship rolling a cigarette autocide record player hypodermic needle missing pet head in oven grocery store arm in cast gun in mouth toast listening to music
244267,I Origins,Science Fiction Drama independent film eyes molecular biologist
21413,The Battle of Shaker Heights,Comedy Drama Romance fantasy enemy sister high school battlefield bully teenager strategy addict
123678,The Act of Killing,Documentary corruption war indonesia
13362,Taxi to the Dark Side,Documentary taxi afghanistan guantanamo bay torture chamber
39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Documentary new york beckenbauer pele
62402,Guiana 1838,Drama guyana 19th century
206412,Lisa Picard Is Famous,
201132,Antarctica: A Year on Ice,Drama Adventure Documentary biography antarctica
251471,A LEGO Brickumentary,Documentary pop culture fan culture documentary toys
112456,Hardflip,Drama Action skateboarding forgiveness sport family relationships aftercreditsstinger
20296,Chocolate: Deep Dark Secrets,Thriller
25983,The House of the Devil,Mystery Horror ritual cult independent film human sacrifice eclipse satanic ritual mumblegore
66195,The Perfect Host,Comedy Thriller Crime swimming pool tea kettle conga line spit in the face convenience store robbery
16155,Safe Men,Comedy Crime robbery organized crime gangster safecracker rosh hashanah
46727,Speedway Junky,Romance Drama Crime racing car growing up scam male prostitute
55180,The Last Big Thing,Comedy Drama magazine independent film counter-culture model arrogance
29015,The Specials,Action Comedy superhero
91122,16 to Life,Comedy Romance affection woman director
18206,Alone With Her,Crime Drama Romance Thriller obsession hidden camera stalker independent film invasion of privacy voyeurism
320146,Creative Control,Drama Science Fiction virtual reality black and white
13856,Special,Drama Fantasy Science Fiction hallucination superhero independent film
219716,Sparkler,
43630,The Helix... Loaded,Action Comedy Science Fiction
56491,In Her Line of Fire,Drama Action Thriller rebel usa president hostage airplane
99826,The Jimmy Show,Comedy Drama stand-up comedy
186935,Heli,Crime Drama drug cartel extreme violence
357441,Karachi se Lahore,Family Comedy
19344,Loving Annabelle,Drama Romance bisexuality australia twin brother friends melbourne teacher lesbian lgbt woman director
242083,Hits,Drama Comedy talent delusion fame teenager viral video
18869,Jimmy and Judy,Action Crime Drama Thriller police revenge independent film video camera on the run
26673,Frat Party,Comedy Romance sport
41830,The Party's Over,Drama london england beatnik
37694,Proud,Drama woman director
63287,The Poker House,Drama rape drug abuse independent film
335874,Childless,
34592,ZMD: Zombies of Mass Destruction,Horror racist religion
92635,Snow White: A Deadly Summer,Horror Thriller
258755,Hidden Away,Romance Drama
96534,My Last Day Without You,Comedy Drama Romance
21283,Steppin: The Movie,Comedy Romance
272724,Doc Holliday's Revenge,Western
84178,Black Rock,Thriller Horror friends remote island woman director
101179,Truth or Dare,Horror Thriller Mystery
52462,The Pet,Drama Thriller independent film
269057,Bang Bang Baby,Science Fiction Drama Music small town rock star musical idol teenager 1960s chemical leak mutations
287524,Fear Clinic,Horror phobia doctor fear
206213,Zombie Hunter,Comedy Action Science Fiction Thriller mutant post-apocalyptic zombie
248402,A Fine Step,Drama
29146,Charly,Drama Romance Science Fiction experiment mouse intelligence test genius
207769,Banshee Chapter,Horror Thriller lsd government conspiracy tension video camera drug use writer desert radio broadcast mind bender number stations lovecraftian mk ultra experimental drug
271185,Ask Me Anything,Drama Mystery Thriller college blog dark secrets
29731,And Then Came Love,Comedy Romance
292539,Food Chains,Documentary
654,On the Waterfront,Crime Drama murder suspense union dock longshoreman pigeon
91070,L!fe Happens,Comedy baby roommate friendship single los angeles dating pregnancy woman director
2009,"4 Months, 3 Weeks and 2 Days",Drama rape hotel room totalitarian regime cohabitant female friendship dormitory best friend contraception romanian new wave
323270,The Horror Network Vol. 1,Horror anthology
2652,Hard Candy,Drama Thriller suicide rape age difference photographer ice shower menace lie pedophilia manipulation bedroom sadism electric shock coffee shop castration insanity vigilante sociopath deception neighbor teenage girl crying torture sadist pedophile cruelty older man younger woman relationship one day justice drinking rooftop held captive mental illness threat sexual torture screaming electrical torture childhood sexual abuse photo studio verbal abuse
9813,The Quiet,Drama Thriller depression christmas party deaf-mute daughter high school sports blood splatter independent film mother daughter relationship incest woman director
60421,Circumstance,Drama sexual identity lesbian relationship homosexuality woman director
157354,Fruitvale Station,Drama police brutality based on true story racism docudrama day in a life
127867,The Brass Teapot,Comedy Fantasy Thriller fantasy based on comic book money magical object woman director
3170,Bambi,Animation Drama Family forest coming of age best friend loss of loved one
14014,The Hammer,Comedy transporter sport independent film
15708,Latter Days,Drama Comedy Romance gay coming out religion mormon
146882,Elza,Drama france caribbean islands caribbean woman director
215918,1982,Drama drug addiction father daughter relationship semi autobiographical
84200,"For a Good Time, Call...",Comedy crude humor best friend phone sex innuendo dirty joke
84184,Celeste & Jesse Forever,Comedy Drama Romance relationship problems male female relationship divorce best friends in love
45767,Time Changer,Comedy Drama Family Science Fiction time travel time machine christian film
14823,London to Brighton,Crime Drama Thriller suspense
367551,American Hero,Action Comedy Science Fiction
343409,Windsor Drive,Thriller Mystery woman director
60243,A Separation,Drama emigration class money maid divorce iran caregiver alzheimer's disease marital separation iranian
57294,Crying with Laughter,Comedy Drama Thriller kidnapping stand-up comedy dark comedy night club landlord alcoholic stand-up comedian dark humor swearing
11446,Welcome to the Dollhouse,Comedy Drama parents kids relationship sister sister relationship mockery ugliness independent film little girl school life
47889,Ruby in Paradise,Drama Romance independent film
25461,Raising Victor Vargas,Drama Romance independent film
905,Pandora's Box,Drama Thriller Romance london england casino irony forbidden love loss of husband reward silent film
279759,Harrison Montgomery,
78705,Live-In Maid,Drama Foreign
25212,Deterrence,Action Drama Mystery Thriller diner judgment call
26899,The Mudge Boy,Drama chicken bullying rape of a male misfit homosexuality independent film coming of age gay sex
146269,The Young Unknowns,Drama woman director
292483,Not Cool,Comedy sex thanksgiving friendship high school love coming of age wild party
14451,Dead Snow,Horror Comedy norway undead zombie wintry
10105,Saints and Soldiers,Action Adventure Drama History War winter belgium world war ii nazis bravery ardennen slaughter nazi germany soldier
211557,Vessel,Horror Science Fiction
838,American Graffiti,Comedy Drama farewell rock and roll robbery love at first sight car race radio station car breakdown vandalism radio radio presenter airplane car child
40862,Iraq for Sale: The War Profiteers,Documentary
13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,Animation Comedy africa blood splatter surrealism blood robot adult animation
84332,Safety Not Guaranteed,Comedy Romance Science Fiction Drama time travel
74510,Kevin Hart: Laugh at My Pain,Comedy Documentary stand-up comedy
74725,Kill List,Horror Thriller Crime hotel wife husband relationship hitman infection forest cult priest murderer brutality bonfire ceremony ex soldier ritual sacrifice contract killer video tape folk horror mumblegore
58428,The Innkeepers,Horror Thriller anti terror terror beer supernatural towel inn phone whispering casa encantada mumblegore
8416,The Conformist,Drama paris italy assassin fascism benito mussolini
36584,Interview with the Assassin,Drama Thriller assassination paranoia suspense conspiracy
13429,Donkey Punch,Horror Drama Thriller Crime
9022,All the Boys Love Mandy Lane,Horror Mystery Thriller suicide attempt gun texas mass murder farm worker planned murder beauty dying and death fraud plan surprise farm victim of murder conspiracy of murder high school murder youth beautiful girl female corpse
22530,Bled,Horror vampire daywalker
288,High Noon,Western gunslinger showdown fistfight morality u.s. marshal battle justice one against many quick draw brawl street shootout
14275,Hoop Dreams,Documentary chicago sports team ghetto narration college sport basketball high school sports independent film inner city high school student
2287,Rize,Documentary street gang hip-hop dance fight breakdance ghetto musical clowning gang los angeles
18734,L.I.E.,Drama independent film
206197,The Sisterhood of Night,Mystery Drama Thriller witch woman director
26837,B-Girl,Crime Drama Music dancing hip-hop b-girl street dance b-boying b-girling dance crew woman director
7859,Half Nelson,Drama date ex-girlfriend bicycle crack independent film
302579,Naturally Native,Drama native american racism family woman director
51955,Hav Plenty,Action Comedy Romance Science Fiction Thriller
376004,Adulterers,Thriller Crime Drama
158752,Escape from Tomorrow,Horror Fantasy
40658,Starsuckers,Documentary Foreign
296943,The Hadza:  Last of the First,Documentary
118612,After,Mystery Thriller coma crash accepting death
138976,Treachery,Drama
323967,Walter,Drama Comedy god woman director
3080,Top Hat,Comedy Music Romance venice dance musical tap dancing stage show fashion designer mistaken identity fashion valet rapier
2667,The Blair Witch Project,Horror Mystery witch voodoo legend sorcery maryland forest footage horror true student lost found footage film
9459,Woodstock,History Documentary Music hippie free love musical music woodstock music festival rock music summer
11598,The Kentucky Fried Movie,Comedy journalism commercial television tv show manipulation of the media tv ratings satire television producer
26916,Mercy Streets,Action Adventure Drama suspense
181940,Carousel of Revenge,Thriller Mystery
125263,Broken Vessels,Drama
263503,Water & Power,Crime Drama
324322,They Will Have to Kill Us First,Music Documentary woman director
331493,Light from the Darkroom,
375950,The Country Doctor,Drama Comedy hospital doctor
278348,The Maid's Room,Thriller
704,A Hard Day's Night,Comedy Music adolescence culture clash press conference behind the scenes police chase mockumentary older man younger woman relationship shaving the beatles song railway station performer psychotronic generation gap television director
70875,The Harvest (La Cosecha),Documentary migration immigration agriculture food human rights pesticide environment children's rights migrant farmworker labor latino child labor
75986,Love Letters,Drama Thriller obsession radio nudity letter love romance lingerie extramarital affair woman director
